main_id,ra,dec,sp_type
2MASS J14435734+3726587,220.98889413825,37.44967008171001,M4V
HD 310838,178.40812864241,-67.45819385754,M
SDSS J123139.93+205809.4,187.91642746417,20.969316234730005,M0V
2MASS J12303089+2100248,187.6287083667,21.00683158574,M2V
2MASS J12303720+2109352,187.65501844747004,21.15974337159,M3V
2MASS J12341090+2055571,188.54541752094997,20.93252333055,M8V
SDSS J123321.77+210356.3,188.34070892602,21.065666091409998,M3V
2MASS J12323033+2105466,188.12639582628998,21.09630534291,M3V
2MASS J12335149+2110347,188.46456645471,21.176349121440005,M3V
2MASS J12320280+2117487,188.01166226640999,21.296827888,M4V
2MASS J14412282+3809150,220.34501213788,38.1541962084,M2V
2MASS J14431304+3809581,220.80432919222,38.16615816691999,M2V
2MASS J12122518+1716567,183.10498160830997,17.28244438976,M8V
HD 151184,252.20472844251998,-54.53043965381,M2I+A/F
2MASS J14465084+3817561,221.71183988735,38.29896833113,M2V
2MASS J14453354+3821591,221.38981021273997,38.36641730048,M3V
2MASS J12131912+1747302,183.32984458110997,17.79171209877,M1V
2MASS J15304766+3337004,232.69870617681875,33.61666405798333,M1V
2MASS J12151564+1814313,183.81521317832,18.242052886270002,M3V
SDSS J121158.78+181142.8,182.99494076805996,18.195221417379997,M5V
2MASS J12075902+1806297,181.99590690238998,18.10830412712,M7V
2MASS J12090439+1805436,182.26827660583996,18.09542760354,M3V
BD+00  3579,251.8436482235,-0.20052421995,M0
2MASS J12080309+1807305,182.01291436387996,18.12513609846,M7V
2MASS J12073995+1825009,181.91643860551997,18.41690775541,M6V
2MASS J12092944+1831183,182.37271468495996,18.52184803161,M8V
2MASS J12113402+1820097,182.89175745826998,18.33600438596,M3V
2MASS J14460975+3857310,221.54060536356,38.95863182122,M5V
2MASS J14464355+3911135,221.68150663528,39.18710339544,M9V
2MASS J14450058+3902218,221.25242597261996,39.03938352237001,M5V
2MASS J12110536+1849544,182.77238469916998,18.831764610340002,M4V
SDSS J120959.36+184848.0,182.49740601536996,18.81331868879,M0V
2MASS J14453727+3910261,221.40521566028997,39.17391175344001,M5V
2MASS J12105984+1900416,182.74937214678997,19.01158853622,M7V
2MASS J12103482+1906122,182.64509649452998,19.10335220521,M1V
2MASS J12114701+1918394,182.94615796644996,19.31087457959,M0V
2MASS J12160343+1834225,184.01425496137998,18.5728759953,M2V
2MASS J12184742+1850102,184.69762779815997,18.83617846873,M7V
SDSS J121503.02+185513.5,183.76259461971998,18.920429377920005,M1V
2MASS J12164162+1903169,184.17349302222996,19.05465991286,M8V
2MASS J12183279+1911178,184.63667226328997,19.18821559252,M1V
SDSS J121958.41+194214.9,184.99341440913997,19.704229877950002,M3V
V* V1122 Her,251.65759191046,39.057044185689996,M1
SDSS J121608.40+192247.3,184.03503713343997,19.37984043572,M1V
2MASS J12131648+1923515,183.31863635690996,19.39766778396,M7V
2MASS J12125428+1931491,183.22617972984997,19.53032105894,M0V
2MASS J12135186+1936092,183.46611320201998,19.602487605839997,M7V
2MASS J12143819+1953579,183.65917107455996,19.899402526899998,M6V
2MASS J14433010+3851529,220.87539215568,38.86468843947999,M0V
2MASS J12143331+1958456,183.63875048281997,19.979360666559998,M2V
2MASS J12173616+1956363,184.40067317137996,19.94341629754,M8V
2MASS J14434494+3859242,220.93722168122,38.99004602967,M2V
2MASS J12152591+2007443,183.85797749076997,20.1290086056,M7V
LLNS  5779,174.75470174911,-65.76675344581,M2/3
2MASS J12172797+2029525,184.36657364328997,20.497941198500005,M3V
HD 328913,252.16098169686998,-44.89145124971,M0
2MASS J12063343+1836210,181.6393065229,18.60591034471,M3V
2MASS J14422682+3927324,220.61178395194997,39.45903515148,M4V
2MASS J12063096+1839074,181.62903586278,18.652073245629996,M5V
2MASS J14425975+3943317,220.74909305672998,39.72554901469,M7V
2MASS J14422713+3949043,220.61309949036996,39.81781546381,M7V
2MASS J14314854+3740586,217.95217928888,37.68294298485001,M7V
2MASS J14320246+3750062,218.01018350117997,37.83501877215,M6V
2MASS J12054348+1852511,181.43127676533,18.880676821110004,M0V
2MASS J12054505+1857458,181.43774146684,18.9626858823,M8V
2MASS J14324046+3745540,218.16842490656,37.76505056318,M7V
2MASS J12084466+1901282,182.18612945924997,19.02461578947,M2V
2MASS J12084885+1907103,182.20361183006,19.11939212753,M0V
2MASS J14310474+3757302,217.76972961061998,37.95841164301,M7V
2MASS J14313916+3757375,217.91320483178,37.96040392673,M3V
2MASS J12083440+1925323,182.14332747604996,19.42562797789,M7V
LSPM J1208+1928,182.16712047938998,19.476388793110004,M0V
BD+03  2855,211.57358631652542,3.235689620795316,M0
2MASS J14324002+3809173,218.16654140508,38.15483627284001,M6V
2MASS J14323354+3820541,218.13976164252998,38.34833949865,M2V
SDSS J143452.69+382659.7,218.7195844765,38.44993602375,M1V
SDSS J120624.39+192910.5,181.60160343247998,19.48632001371,M1V
2MASS J12072502+1934094,181.85423504856996,19.5692557694,M2V
2MASS J14354098+3850034,218.92070624937998,38.83431162284,M5V
LP  388-18,259.76226374136,23.673639997990005,M2.0
2MASS J14333317+3843043,218.38826331368998,38.717890164180005,M3V
2MASS J12085891+1954187,182.24552339289997,19.905209009180002,M2V
2MASS J12072402+1949046,181.85010697727998,19.817903134990004,M2V
StKM 1-860,158.9376558368,72.89922372462,M1
2MASS J16195886+2923211,244.99529035276004,29.38921959905,M2V
2MASS J14332295+3848226,218.34569159580997,38.80629690634,M6V
SDSS J120337.10+190158.7,180.90455600380997,19.03308203886,M0V
2MASS J12020522+1915205,180.52180675800997,19.255735011,M1V
2MASS J12025673+1913473,180.73639816497996,19.22988194726,M3V
2MASS J12025421+1925281,180.72608020150997,19.42443213172,M3V
2MASS J14354244+3907158,218.92692261951,39.121008150630004,M6V
2MASS J15475471+5248575,236.97794040211994,52.81596600038,M1V
2MASS J12041750+1939134,181.07288375291998,19.65369682852,M2V
2MASS J14132880+0929368,213.3700175663,9.493529773080002,M0V
2MASS J12194161+2220187,184.92337596891997,22.33856672378,M0V
2MASS J00474923+0017028,11.955098439316668,0.2840857627197222,M1V
2MASS J14304860+3842086,217.70251081626,38.70239852048001,M3V
2MASS J14274293+3820260,216.92874026482997,38.34060420687,M0V
2MASS J12035505+1944115,180.97944972047998,19.73652892857,M8V
2MASS J13073825-0138427,196.90939164847,-1.6451241878899998,M2V
2MASS J01031232+0111033,15.80133911371,1.1842753755800002,M4V
2MASS J14281720+3856321,217.07152885407996,38.94209993207,M6V
HD 151279,252.30131179231995,-52.90487980444,M2/3(III)
2MASS J14330231+3909417,218.25977131081,39.16166172839999,M3V
G 224-13,218.2768018,61.0123442,M2.5V
2MASS J14311022+3937038,217.79260294549997,39.6176937228,M1V
SDSS J143144.08+393013.5,217.93365964891998,39.50375350476,M6
2MASS J12061941+1944462,181.58085328986996,19.74619816801,M0V
2MASS J09344245+0414072,143.67695562916333,4.23554585019,M1V
SDSS J120543.06+195210.5,181.42951535344,19.86966438714,M0V
2MASS J14312900+4004117,217.87082475764,40.0699612459,M4V
2MASS J12054923+1958223,181.45518340138997,19.97290693018,M1V
2MASS J12064473+1956204,181.68639085843998,19.939001581299998,M7V
BD+04  3257,251.96738036268997,4.71582042314,M0
SLW J1125+7432B,171.33969176768,74.54523178718,M3.5
SLW J1125+7432A,171.33021981759,74.5473506935,M2.8
2MASS J14371649+3923564,219.31875202221997,39.39905494362999,M2V
HD 150778,253.20827136907997,-77.75887417745,M0/1(III)
2MASS J14360622+3948557,219.02601542649998,39.81541368671,M6V
2MASS J14383281+3946445,219.63680275408998,39.77908307457,M7V
ULAS J225509.66+114543.6,343.79025,11.76211111111111,M
2MASS J14380081+3953274,219.50346763535998,39.89100344655,M3V
2MASS J14453486+0359036,221.39520102693623,3.9841503854994444,M1V
2MASS J20440610-0526052,311.0255088085021,-5.434884464511667,M1V
2MASS J21165652-0715075,319.2355603155408,-7.252220320880001,M1V
BD+74   463,173.05927668762,74.17038025535,M0
2MASS J11224462-6533161,170.68594120988,-65.55449456907,M8.5
2MASS J14412353+4055270,220.34803094270998,40.92408265688,M4V
2MASS J14410367+4110241,220.26524945945997,41.17326966786,M6V
2MASS J12041051+2008298,181.04378654589996,20.14155214713,M0V
SDSS J144151.95+412001.6,220.46649140429,41.333805826420004,M7V
SDSS J144351.40+412628.8,220.96422690902997,41.44129852953,M5V
2MASS J14424839+4121445,220.70163471170997,41.36236473198001,M3V
2MASS J14455621+4116587,221.48422294713,41.28298183361,M3V
BD+44  3502,308.14190389844,44.568195397,M4III
SDSS J144611.23+414153.7,221.54679226595997,41.69825664571001,M4V
2MASS J14470566+4134394,221.77353780219,41.57765624798,M1V
HD 151350,252.32046362356,-49.57869051253999,M2/3
SDSS J144717.67+414805.7,221.82368564473998,41.80162462142,M0V
2MASS J12055560+2037568,181.48162979396997,20.63243413655,M4V
IRAS 16454-4212,252.25228977638,-42.29249162256,M2I
StRS 383,313.47013266904,44.40048522429,M6.5III
UCAC2   3080927,172.55231265158,-65.18570662126,M5
2MASS J12101271+1946356,182.55304038826998,19.77657256095,M0V
2MASS J12123766+1949023,183.15691581910997,19.81727534392,M1V
2MASS J12134110+2009285,183.42113998966997,20.15780612643,M7V
2MASS J12131218+2008111,183.30077155574998,20.13643177503,M3V
2MASS J14413613+4125105,220.40050850961998,41.41953036741,M6V
2MASS J20542572+4312470,313.60718277068,43.21309931734001,M0I
HD 118933,205.31587490537,-49.40011935957,M1III
IRAS 11220-6502,171.0585760309,-65.31115358017,M3
HD 326186,252.29149324098,-42.204103528919994,M0
2MASS J12114497+2024041,182.93743132767997,20.40115465503,M3V
2MASS J19222912-2754421,290.6213175683599,-27.91182241865,M0.5
LLNS  5012,171.12643338157,-64.57116050674,M
SDSS J144130.56+420447.7,220.37743308337,42.07999066875,M3V
LLNS  5017,171.04831041259,-64.14892239723,M1/2
2MASS J14400789+4149089,220.03289814842998,41.81914591342999,M2V
2MASS J14393944+4150320,219.91432274877997,41.84226172074,M0V
V* TV Ara,252.41016656938,-53.64768284375,M2e
2MASS J14395899+4156537,219.99585067559997,41.948195844539995,M3V
SDSS J111555.33+492315.9,168.98057441666668,49.38776577777778,M
2MASS J12134732+2051486,183.44718863444996,20.86350491394,M2V
2MASS J12133275+2103334,183.38639049754997,21.0592691117,M4V
LP  376-30,183.20268635244997,21.061171141660004,M4V
2MASS J12124697+2104592,183.19571703694996,21.08312057665,M5V
2MASS J14391849+4208258,219.82705494770997,42.14048233765,M3V
SDSS J143930.00+420702.3,219.87515887655,42.11734608424,M5V
2MASS J14400108+4209581,220.00449696499996,42.16613985612,M6V
2MASS J12081056+2011154,182.04398439245998,20.18758615876,M4V
SDSS J143916.23+421859.6,219.81767569326001,42.31662591826,M3V
2MASS J12090183+2031103,182.25765949858996,20.51949973453,M7V
2MASS J12083832+2037273,182.15974246996998,20.6242195986,M5V
LP   20-89,176.80261321561,77.04330712729,M0.0Ve
V* V636 Her,251.83227894786995,42.23891602905999,M4.5III
2MASS J14431080+4214516,220.79491583462,42.24764111073001,M7V
2MASS J14420382+4216553,220.51596578811998,42.28203867690999,M3V
2MASS J14444992+4223550,221.20805545537,42.39845236197,M1V
2MASS J14434252+4223497,220.9270905312,42.39713258633,M7V
2MASS J12073093+2042591,181.87899189742998,20.71636966945,M2V
2MASS J12071075+2043259,181.79494390522999,20.72379995381,M4V
LSPM J1449+4241,222.35406732368,42.69378225511,M2
CD-50  9730,235.51444847859,-50.90705885674001,M
SDSS J093344.26+640438.3,143.43437624601,64.0773138249,M1V
2MASS J09341603+6427077,143.56693679571,64.452128037,M5V
SDSS J121230.06+210520.9,183.12523790557998,21.089174310939995,M4V
2MASS J14520213+4318409,223.00886885445,43.31135480454001,M7V
SDSS J145342.71+431753.8,223.42797300291997,43.29832874188,M2V
SDSS J125057.59+213645.3,192.739982,21.612598,M7V
SDSS J093804.61+640854.6,144.51921898086,64.14854086248,M8e
2MASS J12214803+1941299,185.45017662552996,19.69163791422,M7V
SDSS J094745.10+643109.4,146.93790997946,64.51931138765,M0V
BD+34  2844,251.91956441198997,34.22628170583,M0
2MASS J01353195-2024289,23.883149000000003,-20.408049,M
SLW J1446+4253A,221.57049211247,42.88793093795,M2.3
SLW J1446+4253B,221.56668019951996,42.885998624699994,M3.5
2MASS J09455343+6512533,146.47263728318,65.21485259586,M5V
2MASS J12203511+2004599,185.14630450771998,20.083311176899997,M0V
2MASS J09470551+6524014,146.77282018046,65.40046098133,M4V
SDSS J094941.64+653110.0,147.4234458554,65.51945971226,M5V
2MASS J14442890+4301402,221.12041713765998,43.0278396443,M6V
SDSS J144717.44+430723.7,221.82268113497,43.123224421619994,M3
2MASS J03573125-0939356,59.380210000000005,-9.659908000000001,M
2MASS J14453628+4327415,221.40121695413,43.46154201764,M6V
2MASS J11231384+2133383,170.807718,21.560695,M1V
2MASS J12202768+2105347,185.11533368833997,21.09300966077,M4V
HD 151487,252.32343656688,-38.26742439381,M1/2
2MASS J09424879+6526359,145.7034220204,65.44333755414,M3V
2MASS J14432395+4020048,220.8497871994204,40.334549269600274,M1V
SDSS J122532.46+164817.2,186.38540425152996,16.804894956780004,M7V
2MASS J14482555+4352240,222.10637948039,43.87340061162,M6V
2MASS J14474898+4357528,221.95409254107997,43.96469790284,M7V
2MASS J15194881+0917490,229.95347361028,9.297064636201391,M1V
2MASS J14500121+4401237,222.50509723006996,44.02335804072,M6V
2MASS J10012253+6346353,150.34397269258,63.77649861742999,M7V
2MASS J14483611+4405580,222.15039470718,44.09947818255999,M5V
2MASS J12285721+1727317,187.23834355188998,17.45882255991,M3V
2MASS J12295265+1749040,187.46934881957998,17.8178541579,M3V
SDSS J122604.75+174040.2,186.51979769852997,17.67786939802,M2V
SDSS J095922.03+641227.5,149.84176103701,64.20768992317,M6
HD 329024,252.39507475591,-47.02279742945,M0
2MASS J12174644+1618525,184.44351346923997,16.31461996177,M3V
2MASS J10065207+6441068,151.71702849454,64.68522337651,M7V
2MASS J12152507+1636308,183.8545050824,16.60849567982,M7V
2MASS J12153629+1639597,183.90124824521996,16.66656266766,M4V
2MASS J12194674+1631209,184.94477685337998,16.522451972930003,M0V
2MASS J12221176+1657492,185.54905730629,16.963701332950002,M4V
2MASS J14184486+4311057,214.6870535786,43.18502251629,M0V
2MASS J09562428+6417497,149.10117337646,64.29712963999,M7V
2MASS J14262733+4202059,216.61364019400997,42.03496957308,M2V
2MASS J12180463+1708544,184.51923759771998,17.14841984933,M2V
2MASS J12182298+1709360,184.59568572720997,17.16001135001,M8V
2MASS J12195440+1717535,184.97679444211997,17.29821086331,M6V
HD 151320,252.58400129045998,-60.26746611047,M5III
2MASS J14260267+4221364,216.51116052677997,42.36015678522,M4V
2MASS J12152751+1701543,183.86458291624996,17.03169703143,M2V
CD-48 12818,284.78107517711794,-48.27446201595306,M4V
2MASS J14245491+4224571,216.22873534291998,42.41582592554,M3V
2MASS J12124594+1703536,183.19150495691997,17.06489106393,M1V
2MASS J12133155+1716467,183.38148240374997,17.279628544570002,M7V
2MASS J12172850+1708070,184.36880498472996,17.13527991941,M3V
CF 18698,292.60981424630995,-49.12246455465,M
2MASS J14284302+4244395,217.17934484591,42.74430017158001,M3V
2MASS J14283109+4244473,217.12954082633996,42.74650546653,M7V
2MASS J14274844+4248474,216.95189821215,42.81316678406,M0V
2MASS J00391288+1834551,9.803743012390003,18.581906337029995,M3.8
2MASS J12172634+1739510,184.35980435198,17.66418793599,M3V
SLW J1217+1740A,184.3763230895,17.67557312876,M0.3
RX J1529.3-3737,232.3291421,-37.6223423,M3
2MASS J12142366+1731101,183.59861399442,17.51948909935,M2V
2MASS J14280973+4303556,217.04061412775,43.06546558265,M7V
2MASS J18555559-2933163,283.9816625,-29.554536111111112,MIII
CTI 000537.5+275850,1.5672742000000002,28.0501934,M1V
2MASS J12235743+1734253,185.98928256148997,17.57367957526,M8V
2MASS J12202650+1733549,185.11038755619998,17.565230889769996,M1V
2MASS J12210858+1747232,185.28579001465997,17.78982165578,M2V
2MASS J12222202+1751002,185.59178879637,17.85003977381,M6V
BD+22  3020,252.03645079851998,21.990172538170004,M0
IRAS 10547-6534,164.15740073692,-65.84357605565,M7
2MASS J16530507+2508197,253.27101725625334,25.138759274286112,M1V
2MASS J12253700+1745581,186.40420287465997,17.76599381957,M7V
2MASS J12242476+1747538,186.10317536390997,17.798261988710003,M3V
HD 310180,161.6231852687,-67.62815198526,M0
HD 151593,252.25605577676998,-20.45599488196,M1III
2MASS J12260831+1812543,186.53458878982997,18.21516203596,M7V
2MASS J12263936+1822202,186.66403972560997,18.37223568293,M3V
2MASS J12235893+1757139,185.99553082598996,17.95382630952,M7V
2MASS J19405843-2512210,295.24349090520997,-25.20583498814,M0
SDSS J122005.93+174324.8,185.02472868783997,17.723541429089998,M2V
2MASS J14240816+4418011,216.0340619751,44.30022675837,M3V
2MASS J12200106+1754505,185.00442955076997,17.91405256835,M3V
CD-43 15238,345.56768680997186,-42.97149549515465,M0V
SDSS J142257.55+441428.6,215.73992333255998,44.24125094934,M0V
2MASS J12200586+1816312,185.02444230471997,18.275331597460003,M8V
SDSS J152207.69+394656.5,230.5319771502371,39.78230939511056,M1V
V* RR Oph,252.26025712104996,-19.46452880594,M4+-5e
2MASS J14251949+4439323,216.33127593734997,44.65883157755,M6V
2MASS J12192848+1821477,184.86868370744997,18.36327832568,M7V
2MASS J12191205+1824268,184.80024317446998,18.40744345568,M2V
2MASS J12191030+1843149,184.79283203211997,18.720864824520003,M2V
CD-46 14649,351.42513791144165,-45.60974088914139,M2V
SDSS J143733.60+420247.7,219.38997570454,42.04658163198,M3
2MASS J14384275+4213504,219.67814505568998,42.23065817133,M4V
2MASS J12211374+1857166,185.30714231014997,18.95463343032,M7V
2MASS J12342407+1711244,188.60030876310998,17.19012240913,M3V
2MASS J12351201+1746041,188.79997934404997,17.76777802785,M7V
2MASS J14352969+4222005,218.87368483159997,42.36682438812,M3V
2MASS J12324288+1750555,188.17869847012997,17.848751289630005,M3V
2MASS J14365205+4235222,219.21687369973998,42.58948793858,M3V
[NBM54] 44,273.64953981273,-16.363093069580003,M1I
StRS 161,273.7479512172399,-16.24929157444,M1I
2MASS J18104630-1543262,272.69296089636,-15.723961007720002,M6
HD 151476,252.50035626304998,-49.94816860163999,M1III
2MASS J14371968+4241251,219.33202696801996,42.69032380938,M4V
2MASS J12303230+1746535,187.63461963093997,17.781544984030003,M3V
2MASS J12330158+1816372,188.25659189560997,18.27703291729,M5V
2MASS J12311986+1815471,187.83289236602997,18.26310150392,M3V
SDSS J123157.93+182420.7,187.99144159241996,18.405757006,M2V
UCAC4 120-033531,160.23406462205,-66.10198325805,M3:II
2MASS J14385977+4254343,219.74913260207,42.90948791845,M7V
2MASS J15263161+2744286,231.63162903224085,27.74135850362417,M1V
SLW J1011+6814B,152.93347999003,68.24211839396,M2.4
SLW J1232+22A,188.21182219118998,22.300450848110003,M0
SLW J1232+22B,188.21171860914998,22.3121918519,M0
2MASS J14403260+4325439,220.13598649245998,43.42899338456,M6V
2MASS J12345973+2225344,188.74886053402997,22.42625810633,M6V
2MASS J14372348+4320122,219.34791750734,43.33672366542999,M4V
2MASS J12342708+2307513,188.61281694822,23.13087097136,M6V
LSPM J1256+1854,194.09189913126997,18.908807157750005,M6V
2MASS J14393035+4333218,219.87637632235,43.556084694510005,M6V
2MASS J12571219+1907303,194.30105306454,19.1249733161,M3V
2MASS J12572248+1911139,194.34368379329996,19.187232122390004,M3V
2MASS J14391069+4404453,219.79453925570996,44.07925770472001,M7V
LP  436-31,193.89367046118997,19.28507074784,M2V
SDSS J092149.89+634343.6,140.45792529345,63.72882858413,M2V
2MASS J15140327+2136242,228.5136354825062,21.606666761379447,M1V
2MASS J14343031+4315320,218.62622500492998,43.258892407359994,M3V
2MASS J14344893+4325038,218.70392437891,43.41778457652,M7V
SDSS J091848.26+642644.4,139.70112161697,64.44570944727,M2V
SLW J1301+1857B,195.50254505964,18.96571129889,M3.7
2MASS J13004494+1905528,195.18719087905998,19.097945612639997,M0V
LSPM J1302+1917,195.57645204759996,19.29969178826,M1V
2MASS J13044278+1857255,196.17829917032998,18.95707923688,M3V
2MASS J18511790+1904086,282.82459217997757,19.069000303476386,M1V
2MASS J13052410+1917283,196.35041907103997,19.29117504693,M4V
2MASS J13034430+1908122,195.93463369611996,19.13671168088,M1V
2MASS J13032990+1907572,195.87466017974998,19.13254346343,M0V
HD 151619,252.31351177517,-19.25735698771,M1III
2MASS J14372416+4343074,219.35068144299998,43.71877221494,M3V
2MASS J17363151+4358469,264.13133378072627,43.97973612715944,M1e
LP  432-29,169.4147818,18.456549799999998,M0V
2MASS J14374955+4347269,219.45643239633998,43.79080082084,M6V
2MASS J14360402+4402293,219.01682779092,44.04157948589,M7V
2MASS J14371432+4424083,219.30970403320998,44.40229559953,M7V
2MASS J09161416+6445233,139.05881609992,64.75644895256,M3V
2MASS J14343073+4418473,218.62805561888,44.31314598961,M7V
SDSS J101650.02+370437.5,154.20842916666666,37.077091666666675,M8V
SDSS J091821.03+644149.9,139.58766761755,64.69720462046,M3V
2MASS J14373086+4435576,219.37867460385996,44.59933140978,M5V
2MASS J12125578+0056584,183.23241819552456,0.949468910228889,M1V
HD 310232,162.23963269112,-65.50502533844,M
2MASS J14423000+4338551,220.62504686984,43.64857642655,M6V
2MASS J13004395+1916432,195.18315232671998,19.27870119947,M1V
2MASS J13002290+1917471,195.09544566875996,19.29641382089,M2V
2MASS J13002035+1921115,195.08486031744,19.35331870543,M7V
2MASS J14435588+4403538,220.98295070295,44.06499399549999,M1V
2MASS J12505322+1254248,192.72168337733956,12.906792837470835,M1V
SDSS J094122.26+204445.2,145.342844886245,20.746005369559175,M1V
SLW J1440+4437B,220.23529929947998,44.62870421358,M3.9
2MASS J12590338+1931462,194.76412748114,19.52938758642,M0V
2MASS J12594053+1937297,194.91889635482,19.62492302885,M2V
2MASS J00381035+0028586,9.5431184207058,0.4829977634251,M2V
ATO J273.8614-14.7149,273.86137563539,-14.71483064623,M6
2MASS J14471220+4453497,221.80088307653,44.89720350066,M7V
SDSS J093922.85+662032.5,144.8452350192,66.34234036272,M5V
LSPM J1303+1958,195.98147946030997,19.97341941012,M3V
SDSS J094334.68+662423.4,145.89460366568,66.40655644644,M4V
2MASS J09420363+6635120,145.51536008462,66.58679604517,M1V
2MASS J13023062+2007446,195.62760803554,20.12908978901,M1V
LP  378-453,195.86788855332,20.38034853416,M1V
2MASS J13010486+2007448,195.27025722998997,20.12919359301,M4V
2MASS J12594680+1958535,194.94497697552998,19.98153540344,M2V
2MASS J12593919+1959481,194.91329933758,19.9967337566,M3V
SDSS J125957.77+195950.6,194.99072327373997,19.99739040956,M1V
2MASS J12595809+2005598,194.99203919317,20.09993130272,M5V
LP   61-134,145.09173753841,66.9317733679,M1
LP  234-2220,319.74719890000006,43.6343898,M3.5
2MASS J13012181+2020275,195.34087441909998,20.34093836499,M4V
2MASS J13011383+2023507,195.30774146548998,20.39726274138,M2V
2MASS J13004340+2024344,195.18078246203999,20.409547687969997,M1V
2MASS J09265252+6610448,141.71887279824,66.17911034239,M2V
2MASS J14391109+4456326,219.7961496399,44.94242994768,M3V
2MASS J13015226+2035497,195.46766091591996,20.597196146210003,M4V
2MASS J14410969+4458367,220.29043784780998,44.97689342404,M9V
2MASS J12512273+1833412,192.84471667910998,18.56142055089,M8V
2MASS J12511877+1840524,192.82818290971,18.681133679859997,M7V
LP  697-26,320.2156109,-3.031882,M4.0
2MASS J09262859+6648026,141.61912768723,66.80067944763,M4V
2MASS J09284920+6702110,142.20541007433,67.03650058711,M3V
2MASS J02525434-1142200,43.22641744679999,-11.705647821639998,M1III
2MASS J14385000+4512394,219.70837630388,45.21095369252001,M6V
SDSS J125108.85+191148.1,192.78690837602,19.19675709408,M6V
2MASS J12501103+1912274,192.54605808826997,19.20762914515,M6V
2MASS J12505420+1915450,192.7258795731,19.26258874832,M6V
2MASS J12533490+1900206,193.39534931397998,19.005752841670002,M2V
2MASS J12540900+1910476,193.53748791611,19.17989804344,M1V
2MASS J14263084+3917065,216.62856849893,39.28510294853001,M7V
2MASS J14254218+3910327,216.42583569088998,39.17576342032,M2V
V* V2106 Oph,252.39574905786003,-21.85233000824,M2/3III
SDSS J142741.36+394037.2,216.92232244211996,39.67698663588,M7
2MASS J12542803+1929181,193.61685289864997,19.48838843789,M7V
2MASS J12545369+1945480,193.72372215337,19.763357059120004,M3V
2MASS J12574806+2443157,194.45027111855,24.721021790539996,M3V
2MASS J12584380+2443307,194.68265592401997,24.725249698219997,M4V
2MASS J13530926+3620549,208.28839203767998,36.348524506109996,M4V
2MASS J13024128+2504124,195.67208922866996,25.07007750001,M3V
2MASS J13043280+2515251,196.1366876467,25.257044970209996,M6V
SDSS J135057.65+361336.2,207.74023512213998,36.226824178019996,M1V
SLW J1300+2507B,195.06648816198998,25.10343168427,M2.9
SLW J1300+2507A,195.08021424744,25.12526388922,M2.9
UCAC4 713-051113,170.7677738678654,52.42333510087306,M1.1
2MASS J12504789+2336302,192.69951656265,23.608358410660003,M7V
2MASS J12512181+2347132,192.84079816081996,23.78687977894,M6V
2MASS J12495086+2350140,192.46185887957,23.83741676879,M6V
2MASS J12502125+2425365,192.58864056831996,24.426630275860003,M4V
Sand 160,193.49504122781997,24.218509650700003,M3:
2MASS J12524779+2420234,193.1991343185,24.33980987837,M4V
2MASS J12524160+2425143,193.17330964871,24.42066048577,M2V
2MASS J12520632+2426008,193.02627408426,24.433585620390005,M9V
2MASS J12531728+2447498,193.32196881270997,24.797149846179998,M2V
2MASS J12540118+2500017,193.50489412599998,25.00050621797,M7.5V
2MASS J12530445+2459507,193.26855888731998,24.99738066617,M3V
2MASS J12522143+2459408,193.08927313792,24.9946662937,M2V
2MASS J12485539+2414035,192.23076532151998,24.234299177400004,M6V
2MASS J12490032+2432198,192.25126539573,24.53881469858,M7V
2MASS J12493925+2432026,192.41359539265997,24.534142104230003,M7V
2MASS J12494558+2433043,192.43989410775,24.55126853882,M2V
SDSS J124811.28+243728.6,192.04706577321997,24.624676857289998,M3V
2MASS J13543592+3700273,208.64972415337,37.00769619196,M3V
SDSS J124829.65+245752.0,192.12359671769997,24.96446643729,M3V
Sand 140,191.72670526555999,24.98308638262,M5:
2MASS J13553664+3720542,208.90268994690996,37.34847861163001,M3V
2MASS J12501226+2505134,192.55111930085997,25.0870662817,M4V
2MASS J12520106+2509011,193.00440413879,25.15024444167,M3V
HD 151753,252.33670686837996,-0.07802556754,M1III
2MASS J11055446+1010235,166.47692800000002,10.173199,M2.1
2MASS J16112649+2614469,242.8603136576246,26.24643330968917,M2V
Sand 146,192.31874851819,25.203277294670002,M3:
2MASS J12482331+2519131,192.09726044293998,25.32018170879,M7V
V* W TrA,253.00264854096997,-67.98718209117,Me
2MASS J12502647+2536140,192.61033382031997,25.603919641210002,M2V
2MASS J12562044+2439311,194.08522478720997,24.658575625279997,M6V
HD 234349,252.03674857903997,50.31984907499,M0
2MASS J12562414+2532573,194.10058610478998,25.54921289027,M4V
2MASS J12562919+2533445,194.12176686497,25.56256534977,M5V
2MASS J12573119+2542084,194.37999937560997,25.70233100521,M6V
2MASS J12571327+2546450,194.3053150585,25.77918932696,M3V
2MASS J03285883+4026578,52.245166,40.449405999999996,M0e
2MASS J01382164-0018149,24.590298566640833,-0.3041683377733333,M2V
2MASS J12522858+2551579,193.11907658624997,25.866146994060003,M3V
2MASS J15421379+3149357,235.55742813530497,31.826586910192493,M2V
2MASS J12525729+2606505,193.23875102575,26.114069728090005,M6V
L  836-122,213.57085487013998,-15.353547717850002,M3.5V
2MASS J12524725+2610509,193.19689475342,26.18082526895,M6V
2MASS J12525110+2627148,193.21291361373,26.454097139070004,M2V
LSPM J1035+2339,158.7829459791,23.663164540119997,M4.1
